SN,STATE,COUNTY,VOTES
1725,Texas,Winkler,4361.940843
1726,Texas,Wise,6656.096311
1727,Texas,Wood,5144.025829
1728,Texas,Yoakum,7378.340247
1729,Texas,Young,6895.632629
1730,Texas,Zapata,5559.141847
1731,Texas,Zavala,5260.624397
1732,Utah,Beaver,5483.558178
1733,Utah,Box Elder,10278.46444
1734,Utah,Cache,4573.175454
1735,Utah,Carbon,6987.749288
1736,Utah,Daggett,6377.56
1737,Utah,Davis,3872.031468
1738,Utah,Duchesne,10426.68316
1739,Utah,Emery,4949.133294
1740,Utah,Garfield,5704.116416
1741,Utah,Grand,7315.858267
1742,Utah,Iron,4287.725037
1743,Utah,Juab,3289.746618
1744,Utah,Kane,13655.55186
1745,Utah,Millard,6887.147426
1746,Utah,Morgan,7816.879543
1747,Utah,Piute,4510.46734
1748,Utah,Rich,7993.150371
1749,Utah,Salt Lake,5813.750987
1750,Utah,San Juan,7050.055384
1751,Utah,Sanpete,6529.597567
1752,Utah,Sevier,4259.70107
1753,Utah,Summit,9290.445293
1754,Utah,Tooele,5993.465366
1755,Utah,Uintah,4472.897007
1756,Utah,Utah,8194.645028
1757,Utah,Wasatch,4288.813457
1758,Utah,Washington,4836.49566
1759,Utah,Wayne,5843.679563
1760,Utah,Weber,4498.442565
1761,Vermont,Addison,6354.333743
1762,Vermont,Bennington,4165.400834
1763,Vermont,Chittenden,5447.743782
1764,Vermont,Essex,5107.207705
1765,Vermont,Franklin,3519.055835
1766,Vermont,Grand Isle,7646.652417
1767,Vermont,Orange,4216.324488
1768,Vermont,Rutland,4708.382245
1769,Vermont,Washington,4999.183166
1770,Vermont,Windham,4116.701833
1771,Vermont,Windsor,5152.717799
1772,Virginia,Albemarle,6413.360244
1773,Virginia,Alleghany,7729.336229
1774,Virginia,Amelia,7534.706847
1775,Virginia,Amherst,16085.30795
1776,Virginia,Appomattox,8964.447659
1777,Virginia,Arlington,5584.038631
1778,Virginia,Augusta,1940.130395
1779,Virginia,Bath,6099.285308
1780,Virginia,Bedford,5939.16152
1781,Virginia,Bland,4903.319206
1782,Virginia,Botetourt,4872.269411
1783,Virginia,Brunswick,7139.735157
1784,Virginia,Buchanan,6509.362504
1785,Virginia,Buckingham,5955.837083
1786,Virginia,Campbell,6188.916678
1787,Virginia,Caroline,5060.749879
1788,Virginia,Carroll,6018.30853
1789,Virginia,Charles City,6522.797818
1790,Virginia,Charlotte,6367.953733
1791,Virginia,Chesterfield,6167.136057
1792,Virginia,Clarke,6712.700704
1793,Virginia,Craig,7826.121731
1794,Virginia,Culpeper,3946.284625
1795,Virginia,Cumberland,10615.07186
1796,Virginia,Dickenson,4940.653611
1797,Virginia,Dinwiddie,5348.552182
1798,Virginia,Essex,5104.043057
1799,Virginia,Fairfax,3708.964322
1800,Virginia,Fauquier,8574.455084
1801,Virginia,Floyd,5297.854291
1802,Virginia,Fluvanna,5214.679611
1803,Virginia,Franklin,6742.356351
1804,Virginia,Frederick,7505.899385
1805,Virginia,Giles,5790.515841
1806,Virginia,Gloucester,4604.376882
1807,Virginia,Goochland,6046.251701
1808,Virginia,Grayson,10209.68399
1809,Virginia,Greene,5265.413666
1810,Virginia,Greensville,4992.75043
1811,Virginia,Halifax,5715.133741
1812,Virginia,Hampton,5770.084439
1813,Virginia,Hanover,7035.495749
1814,Virginia,Henrico,9711.408915
1815,Virginia,Henry,5267.768147
1816,Virginia,Highland,4854.131863
1817,Virginia,Isle of Wight,8043.479275
1818,Virginia,James City,4322.58974
1819,Virginia,King and Queen,4696.517977
1820,Virginia,King George,4478.835918
1821,Virginia,King William,6412.678091
1822,Virginia,Lancaster,5583.39029
1823,Virginia,Lee,14454.41956
1824,Virginia,Loudoun,4014.828181
1825,Virginia,Louisa,25417.4063
1826,Virginia,Lunenburg,6436.646319
1827,Virginia,Madison,5584.755432
1828,Virginia,Mathews,2648.29056
1829,Virginia,Mecklenburg,8343.357905
1830,Virginia,Middlesex,7674.502561
1831,Virginia,Montgomery,5175.824554
1832,Virginia,Nelson,5458.282434
1833,Virginia,New Kent,8815.063935
1834,Virginia,Newport News,9177.630176
1835,Virginia,Norfolk,9211.826519
1836,Virginia,Northampton,4758.602052
1837,Virginia,Northumberland,7344.876481
1838,Virginia,Nottoway,5833.804195
1839,Virginia,Orange,8062.247986
1840,Virginia,Page,5129.69272
1841,Virginia,Patrick,9767.262752
1842,Virginia,Pittsylvania,6637.962105
1843,Virginia,Powhatan,5596.703226
1844,Virginia,Prince Edward,20824.09375
1845,Virginia,Prince George,12993.04135
1846,Virginia,Prince William,7286.448974
1847,Virginia,Pulaski,6027.323855
1848,Virginia,Rappahannock,6125.993579
1849,Virginia,Richmond,4460.581282
1850,Virginia,Roanoke,8308.432826
1851,Virginia,Rockbridge,29307.8685
1852,Virginia,Rockingham,4130.47241
1853,Virginia,Russell,8096.203964
1854,Virginia,Scott,7556.748923
1855,Virginia,Shenandoah,8428.342171
1856,Virginia,Smyth,5002.126561
1857,Virginia,Southampton,4464.853266
1858,Virginia,Spotsylvania,5884.202695
1859,Virginia,Stafford,6692.719815
1860,Virginia,Suffolk,5701.892971
1861,Virginia,Surry,6748.402353
1862,Virginia,Sussex,6708.890739
1863,Virginia,Tazewell,4406.372279
1864,Virginia,Virginia Beach,3862.603819
1865,Virginia,Warren,7610.782238
1866,Virginia,Washington,5363.339847
1867,Virginia,Westmoreland,3899.198319
1868,Virginia,Wise,5214.07132
1869,Virginia,Wythe,7163.527332
1870,Virginia,York,4224.752788
1871,New Hampshire,Belknap,5239.11615
1872,New Hampshire,Carroll,4890.773181
1873,New Hampshire,Cheshire,3582.114241
1874,New Hampshire,Coos,5014.402093
1875,New Hampshire,Grafton,5823.996794
1876,New Hampshire,Hillsborough,4020.150912
1877,New Hampshire,Merrimack,4926.985409
1878,New Hampshire,Rockingham,6392.830043
1879,New Hampshire,Strafford,7534.921173
1880,New Hampshire,Sullivan,5726.805077
1881,New York,Albany,59500.49433
1882,New York,Bronx,7723.03866
1883,New York,Cayuga,6415.219231
1884,New York,Clinton,12131.88664
1885,New York,Erie,5250.954052
1886,New York,Essex,6579.101793
1887,New York,Franklin,6236.261965
1888,New York,Jefferson,5314.301089
1889,New York,Monroe,4382.826422
1890,New York,Nassau,5314.238165
1891,New York,Queens,7898.969064
1892,New York,Suffolk,5965.936143
