SN,STATE,COUNTY,VOTES
1193,North Carolina,Pender,5124.612037
1194,North Carolina,Perquimans,5072.944269
1195,North Carolina,Person,5445.495839
1196,North Carolina,Pitt,4934.621549
1197,North Carolina,Polk,5093.111663
1198,North Carolina,Randolph,9822.324067
1199,North Carolina,Richmond,5432.686452
1200,North Carolina,Robeson,6072.071658
1201,North Carolina,Rockingham,5900.565539
1202,North Carolina,Rowan,4505.995455
1203,North Carolina,Rutherford,5559.447693
1204,North Carolina,Sampson,4300.601853
1205,North Carolina,Scotland,15168.42526
1206,North Carolina,Stanly,11072.8641
1207,North Carolina,Stokes,3679.385685
1208,North Carolina,Surry,4052.732424
1209,North Carolina,Swain,5578.196057
1210,North Carolina,Transylvania,6109.093058
1211,North Carolina,Tyrrell,3627.954598
1212,North Carolina,Union,13411.12751
1213,North Carolina,Vance,8763.19674
1214,North Carolina,Wake,6959.385821
1215,North Carolina,Warren,5576.636045
1216,North Carolina,Washington,4592.369226
1217,North Carolina,Watauga,4112.115636
1218,North Carolina,Wayne,6929.542234
1219,North Carolina,Wilkes,5488.173645
1220,North Carolina,Wilson,4747.54218
1221,North Carolina,Yadkin,5315.484567
1222,North Carolina,Yancey,26262.11486
1223,Ohio,Adams,4090.091533
1224,Ohio,Allen,6906.82072
1225,Ohio,Ashland,9908.799
1226,Ohio,Ashtabula,4868.869846
1227,Ohio,Athens,5154.149198
1228,Ohio,Auglaize,11037.33297
1229,Ohio,Belmont,6552.402551
1230,Ohio,Brown,5802.060867
1231,Ohio,Butler,5612.119573
1232,Ohio,Carroll,3523.247473
1233,Ohio,Champaign,4785.945909
1234,Ohio,Clark,75808.71351
1235,Ohio,Clermont,23381.71246
1236,Ohio,Clinton,5635.677471
1237,Ohio,Columbiana,25989.38161
1238,Ohio,Coshocton,5578.739916
1239,Ohio,Crawford,8707.49133
1240,Ohio,Cuyahoga,18736.72621
1241,Ohio,Darke,7518.84168
1242,Ohio,Defiance,9870.286775
1243,Ohio,Delaware,7159.185758
1244,Ohio,Erie,5124.88971
1245,Ohio,Fairfield,5114.33181
1246,Ohio,Fayette,12135.48725
1247,Ohio,Franklin,3716.252696
1248,Ohio,Fulton,4336.985074
1249,Ohio,Gallia,5895.050043
1250,Ohio,Geauga,5838.426485
1251,Ohio,Greene,5423.930819
1252,Ohio,Guernsey,7625.686018
1253,Ohio,Hamilton,5172.929373
1254,Ohio,Hancock,15222.7807
1255,Ohio,Hardin,5562.518227
1256,Ohio,Harrison,29390.14438
1257,Ohio,Henry,6266.95429
1258,Ohio,Highland,14431.06151
1259,Ohio,Hocking,4603.942797
1260,Ohio,Holmes,6772.940153
1261,Ohio,Huron,14364.88256
1262,Ohio,Jackson,61052.88656
1263,Ohio,Jefferson,6267.223745
1264,Ohio,Knox,4116.783273
1265,Ohio,Lake,6459.497061
1266,Ohio,Lawrence,13715.00273
1267,Ohio,Licking,5522.822204
1268,Ohio,Logan,4776.167962
1269,Ohio,Lorain,5708.238616
1270,Ohio,Lucas,4008.966906
1271,Ohio,Madison,11133.67247
1272,Ohio,Mahoning,6174.296026
1273,Ohio,Marion,5533.487264
1274,Ohio,Medina,4849.738504
1275,Ohio,Meigs,4914.940819
1276,Ohio,Mercer,9673.631877
1277,Ohio,Miami,6115.714376
1278,Ohio,Monroe,17385.40166
1279,Ohio,Montgomery,7541.921064
1280,Ohio,Morgan,9772.468131
1281,Ohio,Morrow,5513.669238
1282,Ohio,Muskingum,12997.96496
1283,Ohio,Noble,18156.20599
1284,Ohio,Ottawa,4470.10722
1285,Ohio,Paulding,15203.63549
1286,Ohio,Perry,7064.0737
1287,Ohio,Pickaway,5226.995387
1288,Ohio,Pike,4616.307766
1289,Ohio,Portage,6346.809762
1290,Ohio,Preble,4531.486487
1291,Ohio,Putnam,18817.1513
1292,Ohio,Richland,8762.801451
1293,Ohio,Ross,41157.25076
1294,Ohio,Sandusky,5011.303454
1295,Ohio,Scioto,4804.31439
1296,Ohio,Seneca,4511.115403
1297,Ohio,Shelby,6275.382991
1298,Ohio,Stark,6078.447883
1299,Ohio,Summit,4796.229062
1300,Ohio,Trumbull,8684.613019
1301,Ohio,Tuscarawas,5722.475896
1302,Ohio,Union,4676.343501
1303,Ohio,Van Wert,5754.309668
1304,Ohio,Vinton,3813.501809
1305,Ohio,Warren,5631.380569
1306,Ohio,Washington,5147.279954
1307,Ohio,Wayne,4729.223999
1308,Ohio,Williams,6718.588995
1309,Ohio,Wood,24295.57694
1310,Ohio,Wyandot,7438.25149
1311,Oklahoma,Adair,8676.03042
1312,Oklahoma,Alfalfa,9543.586548
1313,Oklahoma,Atoka,6545.041155
1314,Oklahoma,Beaver,4166.223012
1315,Oklahoma,Beckham,7015.504816
1316,Oklahoma,Blaine,22288.93204
1317,Oklahoma,Bryan,9812.782598
1318,Oklahoma,Caddo,4721.540945
1319,Oklahoma,Canadian,3511.288415
1320,Oklahoma,Carter,14989.22301
1321,Oklahoma,Cherokee,6558.013297
1322,Oklahoma,Choctaw,8178.01206
1323,Oklahoma,Cimarron,7015.927248
1324,Oklahoma,Cleveland,3928.069768
1325,Oklahoma,Coal,5074.917315
1326,Oklahoma,Comanche,4348.152989
1327,Oklahoma,Cotton,11820.46044
1328,Oklahoma,Craig,6504.952805
1329,Oklahoma,Creek,11509.80464
1330,Oklahoma,Custer,142615.142
1331,Oklahoma,Delaware,8509.295722
1332,Oklahoma,Dewey,6487.816215
1333,Oklahoma,Ellis,12697.12605
1334,Oklahoma,Garfield,8358.39981
1335,Oklahoma,Garvin,5652.653659
1336,Oklahoma,Grady,4148.639263
1337,Oklahoma,Grant,2490.476461
1338,Oklahoma,Greer,4167.495687
1339,Oklahoma,Harmon,5248.362413
1340,Oklahoma,Harper,5561.500498
1341,Oklahoma,Haskell,5227.258897
1342,Oklahoma,Hughes,4092.079147
1343,Oklahoma,Jackson,10559.87928
1344,Oklahoma,Jefferson,6077.350302
1345,Oklahoma,Johnston,4401.465773
1346,Oklahoma,Kay,6841.644308
1347,Oklahoma,Kingfisher,23310.05073
1348,Oklahoma,Kiowa,13596.26733
1349,Oklahoma,Latimer,4931.644597
1350,Oklahoma,Lincoln,6595.66225
1351,Oklahoma,Logan,4198.382578
1352,Oklahoma,Love,3909.52394
1353,Oklahoma,Major,4114.985514
1354,Oklahoma,Marshall,8244.194728
1355,Oklahoma,Mayes,3976.043189
1356,Oklahoma,McClain,10455.1511
1357,Oklahoma,McCurtain,8446.801322
1358,Oklahoma,McIntosh,4921.830511
1359,Oklahoma,Murray,38472.30782
1360,Oklahoma,Muskogee,7013.433262
1361,Oklahoma,Noble,9025.437933
1362,Oklahoma,Nowata,5640.240212
1363,Oklahoma,Okfuskee,5335.154139
1364,Oklahoma,Oklahoma,5754.660939
1365,Oklahoma,Okmulgee,6282.754372
1366,Oklahoma,Osage,10564.35493
1367,Oklahoma,Ottawa,5521.415888
1368,Oklahoma,Pawnee,8744.303047
1369,Oklahoma,Payne,5561.427786
1370,Oklahoma,Pittsburg,3881.827792
1371,Oklahoma,Pontotoc,5122.133316
1372,Oklahoma,Pottawatomie,7401.105998
1373,Oklahoma,Pushmataha,10751.29866
1374,Oklahoma,Roger Mills,25138.58424
1375,Oklahoma,Rogers,5212.278375
1376,Oklahoma,Seminole,3936.75832
1377,Oklahoma,Sequoyah,7767.495407
1378,Oklahoma,Stephens,5588.939328
1379,Oklahoma,Texas,4688.510926
1380,Oklahoma,Tillman,8033.865066
1381,Oklahoma,Tulsa,5857.343652
1382,Oklahoma,Wagoner,7222.642436
1383,Oklahoma,Washington,5220.234942
1384,Oklahoma,Washita,8378.060509
1385,Oklahoma,Woods,4086.258373
1386,Oklahoma,Woodward,6927.848837
1387,South Carolina,Abbeville,5776.567184
1388,South Carolina,Aiken,5738.749955
1389,South Carolina,Allendale,4506.865074
1390,South Carolina,Anderson,5309.038551
1391,South Carolina,Bamberg,5849.087907
1392,South Carolina,Barnwell,4686.433318
1393,South Carolina,Beaufort,5355.792675
1394,South Carolina,Berkeley,7281.509193
1395,South Carolina,Calhoun,5730.181836
1396,South Carolina,Charleston,5037.583358
1397,South Carolina,Cherokee,5230.742345
1398,South Carolina,Chester,7008.454434
1399,South Carolina,Chesterfield,11281.67911
1400,South Carolina,Clarendon,50269.7913
1401,South Carolina,Colleton,8179.09429
1402,South Carolina,Darlington,6746.289353
1403,South Carolina,Dillon,7267.069504
1404,South Carolina,Dorchester,5159.831519
1405,South Carolina,Edgefield,13647.93853
1406,South Carolina,Fairfield,124880.3393
1407,South Carolina,Florence,6692.153915
1408,South Carolina,Georgetown,5159.165053
1409,South Carolina,Greenville,4729.382291
1410,South Carolina,Greenwood,7694.782956
1411,South Carolina,Hampton,4283.857975
1412,South Carolina,Horry,35137.9275
1413,South Carolina,Jasper,7450.767897
1414,South Carolina,Kershaw,21600.6875
1415,South Carolina,Lancaster,9099.558638
1416,South Carolina,Laurens,19465.06362
1417,South Carolina,Lee,9149.133832
1418,South Carolina,Lexington,7260.89599
1419,South Carolina,Marion,68929.83834
1420,South Carolina,Marlboro,13350.28448
1421,South Carolina,McCormick,9794.745059
1422,South Carolina,Newberry,5914.161258
1423,South Carolina,Oconee,7175.208069
1424,South Carolina,Orangeburg,6059.402056
1425,South Carolina,Pickens,5482.117369
1426,South Carolina,Richland,7092.799425
1427,South Carolina,Saluda,6129.795877
1428,South Carolina,Spartanburg,9249.805294
1429,South Carolina,Sumter,5365.387946
1430,South Carolina,Union,5967.042776
1431,South Carolina,Williamsburg,5344.283342
1432,South Carolina,York,7211.082607
1433,Tennessee,Anderson,6910.351277
1434,Tennessee,Bedford,6130.804534
1435,Tennessee,Benton,4410.924806
1436,Tennessee,Bledsoe,10987.38092
1437,Tennessee,Blount,23987.91942
1438,Tennessee,Bradley,14119.32269
1439,Tennessee,Campbell,4568.141173
1440,Tennessee,Cannon,8130.608368
1441,Tennessee,Carroll,4839.153733
1442,Tennessee,Carter,4512.127588
1443,Tennessee,Cheatham,46574.05616
1444,Tennessee,Chester,6237.465683
1445,Tennessee,Claiborne,8191.133311
1446,Tennessee,Clay,9762.246495
1447,Tennessee,Cocke,8622.384129
1448,Tennessee,Coffee,4105.164297
1449,Tennessee,Crockett,3294.379225
1450,Tennessee,Cumberland,6487.798643
1451,Tennessee,Davidson,8995.613409
1452,Tennessee,Decatur,11518.95842
1453,Tennessee,Dickson,8864.958473
1454,Tennessee,Dyer,5332.416666
1455,Tennessee,Fayette,9064.194046
1456,Tennessee,Fentress,4903.715754
1457,Tennessee,Franklin,3723.337195
1458,Tennessee,Gibson,5372.134171
1459,Tennessee,Giles,9200.851351
1460,Tennessee,Grainger,7637.137945
1461,Tennessee,Greene,8223.491821
1462,Tennessee,Grundy,3813.533723
1463,Tennessee,Hamblen,7303.000518
1464,Tennessee,Hamilton,5216.00135
1465,Tennessee,Hancock,5049.293766
1466,Tennessee,Hardeman,4458.031358
1467,Tennessee,Hardin,11413.14801
1468,Tennessee,Hawkins,5209.330639
1469,Tennessee,Haywood,4890.654085
1470,Tennessee,Henderson,5103.573101
1471,Tennessee,Henry,16743.26828
1472,Tennessee,Hickman,11811.05532
1473,Tennessee,Houston,6303.573434
1474,Tennessee,Humphreys,5544.724629
1475,Tennessee,Jackson,8323.988913
1476,Tennessee,Jefferson,10119.55477
1477,Tennessee,Johnson,4902.00361
1478,Tennessee,Knox,6355.713008
1479,Tennessee,Lake,5520.829215
1480,Tennessee,Lauderdale,5295.389393
1481,Tennessee,Lawrence,4384.309874
1482,Tennessee,Lewis,4379.013247
1483,Tennessee,Lincoln,7392.941876
1484,Tennessee,Loudon,9414.824213
1485,Tennessee,Macon,8970.052107
1486,Tennessee,Madison,8794.008228
1487,Tennessee,Marion,5950.92874
1488,Tennessee,Marshall,6101.385274
1489,Tennessee,Maury,4819.037073
1490,Tennessee,McMinn,5695.841688
1491,Tennessee,McNairy,12060.887
1492,Tennessee,Meigs,5266.229823
1493,Tennessee,Monroe,19460.33727
1494,Tennessee,Montgomery,7698.313802
1495,Tennessee,Moore,4214.303546
1496,Tennessee,Morgan,4317.017906
1497,Tennessee,Obion,5740.367654
1498,Tennessee,Overton,5223.193154
1499,Tennessee,Perry,37647.80651
1500,Tennessee,Pickett,4360.326051
1501,Tennessee,Polk,5770.914093
1502,Tennessee,Putnam,26442.50181
1503,Tennessee,Rhea,6173.60912
1504,Tennessee,Roane,19511.82948
1505,Tennessee,Robertson,8305.542141
1506,Tennessee,Rutherford,4407.855009
1507,Tennessee,Scott,7698.701513
1508,Tennessee,Sequatchie,5597.28269
1509,Tennessee,Sevier,3833.942955
1510,Tennessee,Shelby,11314.19758
1511,Tennessee,Smith,4615.219064
1512,Tennessee,Stewart,5991.459999
1513,Tennessee,Sullivan,3908.217011
1514,Tennessee,Sumner,4716.253483
1515,Tennessee,Tipton,6312.532515
1516,Tennessee,Trousdale,7813.286409
1517,Tennessee,Unicoi,5615.09032
1518,Tennessee,Union,5410.010848
1519,Tennessee,Van Buren,5442.551713
1520,Tennessee,Warren,9036.038002
1521,Tennessee,Washington,12463.27801
1522,Tennessee,Wayne,4166.962658
1523,Tennessee,Weakley,5252.84946
1524,Tennessee,White,13748.69596
1525,Tennessee,Williamson,6325.999267
1526,Tennessee,Wilson,4569.75045
1527,Texas,Anderson,6199.443093
1528,Texas,Andrews,6544.952165
1529,Texas,Angelina,5514.44507
1530,Texas,Aransas,9297.147679
1531,Texas,Archer,6109.808251
1532,Texas,Armstrong,8328.404143
1533,Texas,Atascosa,5288.278496
1534,Texas,Austin,6232.368294
1535,Texas,Bailey,6361.12758
1536,Texas,Bandera,4481.503241
1537,Texas,Bastrop,2674.448736
1538,Texas,Baylor,5521.89785
1539,Texas,Bee,8363.342931
1540,Texas,Bell,14075.75094
1541,Texas,Bexar,21441.76877
1542,Texas,Blanco,10073.43766
1543,Texas,Borden,5925.939339
1544,Texas,Bosque,4891.912769
1545,Texas,Bowie,4768.208791
1546,Texas,Brazoria,4559.568487
1547,Texas,Brazos,6030.79564
1548,Texas,Brewster,9866.940246
1549,Texas,Briscoe,7060.512963
1550,Texas,Brooks,4243.241541
1551,Texas,Brown,20932.14145
1552,Texas,Burleson,10305.48558
1553,Texas,Burnet,3353.417564
1554,Texas,Caldwell,9246.49789
1555,Texas,Calhoun,9526.602677
1556,Texas,Callahan,3870.741836
1557,Texas,Cameron,48908.16026
1558,Texas,Camp,5417.130076
1559,Texas,Carson,4636.979912
1560,Texas,Cass,6135.968869
1561,Texas,Castro,5104.131536
1562,Texas,Chambers,8759.328052
1563,Texas,Cherokee,4428.686846
1564,Texas,Childress,10480.67338
1565,Texas,Clay,6107.119436
1566,Texas,Cochran,11961.52596
1567,Texas,Coke,5269.368561
1568,Texas,Coleman,6541.695458
1569,Texas,Collin,4393.447435
1570,Texas,Collingsworth,7518.964921
1571,Texas,Colorado,19608.1177
1572,Texas,Comal,7057.101367
1573,Texas,Comanche,5693.066431
1574,Texas,Concho,6429.744785
1575,Texas,Cooke,7115.018867
1576,Texas,Coryell,4672.026102
1577,Texas,Cottle,5571.452985
1578,Texas,Crane,12622.25437
1579,Texas,Crockett,5356.191092
1580,Texas,Crosby,6837.299414
1581,Texas,Culberson,6928.443243
1582,Texas,Dallam,6194.356579
1583,Texas,Dallas,24546.43201
1584,Texas,Dawson,9187.115237
1585,Texas,Deaf Smith,5652.267336
1586,Texas,Delta,3558.332677
1587,Texas,Denton,23146.37691
1588,Texas,De Witt,8562.452882
1589,Texas,Dickens,7542.965976
1590,Texas,Dimmit,5250.81394
1591,Texas,Donley,5359.144973
1592,Texas,Duval,5804.837506
1593,Texas,Eastland,5287.374222
1594,Texas,Ector,3685.26763
1595,Texas,Edwards,3766.776888
1596,Texas,Ellis,6252.358132
1597,Texas,El Paso,6614.468319
1598,Texas,Erath,5130.160433
1599,Texas,Falls,7199.93209
1600,Texas,Fannin,5685.34179
1601,Texas,Fayette,16009.57298
1602,Texas,Fisher,6125.475089
1603,Texas,Floyd,4740.139614
1604,Texas,Foard,8317.048388
1605,Texas,Fort Bend,6723.93775
1606,Texas,Franklin,7958.281776
1607,Texas,Freestone,5341.970265
1608,Texas,Frio,4342.034066
1609,Texas,Gaines,7914.948533
1610,Texas,Garza,20749.79714
1611,Texas,Gillespie,5786.861201
1612,Texas,Glasscock,6113.851769
1613,Texas,Goliad,4679.319479
1614,Texas,Gonzales,9105.296724
1615,Texas,Gray,5305.582462
1616,Texas,Grayson,6023.552694
1617,Texas,Gregg,34123.37683
1618,Texas,Grimes,7143.183443
1619,Texas,Guadalupe,7922.306443
1620,Texas,Hale,76350.22157
1621,Texas,Hall,13986.53019
1622,Texas,Hamilton,7380.282557
1623,Texas,Hansford,7494.82574
1624,Texas,Hardeman,6182.669202
1625,Texas,Hardin,4636.393572
1626,Texas,Harris,6707.204413
1627,Texas,Harrison,18126.0684
1628,Texas,Hartley,4522.175311
1629,Texas,Haskell,3862.812848
1630,Texas,Hays,5241.754676
1631,Texas,Hemphill,4184.023072
1632,Texas,Henderson,4438.510646
1633,Texas,Hidalgo,5948.781387
1634,Texas,Hill,7503.829632
1635,Texas,Hockley,6942.510332
1636,Texas,Hood,8358.06119
1637,Texas,Hopkins,4673.946415
1638,Texas,Houston,5511.290621
1639,Texas,Howard,3210.88319
1640,Texas,Hudspeth,4550.896021
1641,Texas,Hunt,11639.8103
1642,Texas,Hutchinson,31646.24561
1643,Texas,Irion,6024.37305
1644,Texas,Jack,5954.321309
1645,Texas,Jackson,5676.536906
1646,Texas,Jasper,4236.85639
1647,Texas,Jeff Davis,3428.196876
1648,Texas,Jefferson,9008.504962
1649,Texas,Jim Hogg,5591.830344
1650,Texas,Jim Wells,29648.15253
1651,Texas,Johnson,6993.315055
1652,Texas,Jones,13204.41002
1653,Texas,Karnes,7681.334312
1654,Texas,Kaufman,11939.00254
1655,Texas,Kendall,27429.01371
1656,Texas,Kenedy,4829.387976
1657,Texas,Kent,8283.743784
1658,Texas,Kerr,9216.13556
1659,Texas,Kimble,5546.940967
1660,Texas,King,5749.190987
1661,Texas,Kinney,4400.974225
1662,Texas,Kleberg,5097.215762
1663,Texas,Knox,5546.149178
1664,Texas,Lamar,5418.647157
1665,Texas,Lamb,74524.2728
1666,Texas,Lampasas,5161.891794
1667,Texas,La Salle,7281.162148
1668,Texas,Lee,6222.030883
1669,Texas,Leon,6440.473424
1670,Texas,Liberty,11466.61344
1671,Texas,Limestone,7127.947806
1672,Texas,Lipscomb,4455.073383
1673,Texas,Live Oak,8478.105346
1674,Texas,Llano,7652.781493
1675,Texas,Loving,6189.556912
1676,Texas,Lubbock,6014.50228
1677,Texas,Lynn,11295.74581
1678,Texas,Madison,5603.407648
1679,Texas,Marion,9551.621329
1680,Texas,Martin,3163.211734
1681,Texas,Mason,5319.867836
1682,Texas,Matagorda,21429.83288
1683,Texas,Maverick,5144.606385
1684,Texas,McCulloch,10406.71693
1685,Texas,McLennan,7016.102407
1686,Texas,McMullen,6427.133422
1687,Texas,Medina,5274.216667
1688,Texas,Menard,12830.41118
1689,Texas,Midland,4664.164187
1690,Texas,Milam,6444.511972
1691,Texas,Mills,5150.389703
1692,Texas,Mitchell,5705.516614
1693,Texas,Montague,4086.562128
1694,Texas,Montgomery,9339.874743
1695,Texas,Moore,6393.749476
1696,Texas,Morris,7498.598527
1697,Texas,Motley,6328.056779
1698,Texas,Nacogdoches,5645.974846
1699,Texas,Navarro,8106.326411
1700,Texas,Newton,26340.04661
1701,Texas,Nolan,2597.292126
1702,Texas,Nueces,3961.185634
1703,Texas,Ochiltree,5009.159771
1704,Texas,Oldham,6120.252445
1705,Texas,Orange,5418.124642
1706,Texas,Palo Pinto,62326.74511
1707,Texas,Panola,6012.453596
1708,Texas,Parker,7772.060659
1709,Texas,Parmer,6264.252686
1710,Texas,Pecos,6717.520751
1711,Texas,Polk,5117.857476
1712,Texas,Potter,4298.536798
1713,Texas,Presidio,53551.43913
1714,Texas,Rains,5170.764171
1715,Texas,Randall,5376.993055
1716,Texas,Reagan,3654.21159
1717,Texas,Real,4830.775268
1718,Texas,Red River,5233.925421
1719,Texas,Reeves,4083.769494
1720,Texas,Refugio,9348.528825
1721,Texas,Roberts,6962.822313
1722,Texas,Robertson,58964.81932
1723,Texas,Rockwall,6818.707192
1724,Texas,Runnels,5182.816004
1725,Texas,Rusk,6257.06138
1726,Texas,Sabine,9914.083086
1727,Texas,San Augustine,6137.948608
1728,Texas,San Jacinto,6976.817832
1729,Texas,San Patricio,5138.165683
1730,Texas,San Saba,6715.066191
1731,Texas,Schleicher,4934.801743
1732,Texas,Scurry,3876.723247
1733,Texas,Shackelford,6755.459951
1734,Texas,Shelby,6055.453976
1735,Texas,Sherman,7154.476717
1736,Texas,Smith,7534.611145
1737,Texas,Somervell,5622.627259
1738,Texas,Starr,36948.00612
1739,Texas,Stephens,10407.12388
1740,Texas,Sterling,5031.619223
1741,Texas,Stonewall,4910.226158
1742,Texas,Sutton,9602.301261
1743,Texas,Swisher,6272.712137
1744,Texas,Tarrant,17211.63843
1745,Texas,Taylor,4404.638432
1746,Texas,Terrell,5001.744596
1747,Texas,Terry,6432.707129
1748,Texas,Throckmorton,149093.251
1749,Texas,Titus,4787.91246
1750,Texas,Tom Green,5096.686151
1751,Texas,Travis,3820.340593
1752,Texas,Trinity,10142.41634
1753,Texas,Tyler,9516.142006
1754,Texas,Upshur,4629.644261
1755,Texas,Upton,10818.12547
1756,Texas,Uvalde,8236.734968
1757,Texas,Val Verde,6069.508879
1758,Texas,Van Zandt,7852.2354
1759,Texas,Victoria,3992.728067
1760,Texas,Walker,7253.759185
1761,Texas,Waller,8673.534711
1762,Texas,Ward,4494.87403
1763,Texas,Washington,8461.448975
1764,Texas,Webb,4436.479568
1765,Texas,Wharton,5120.158846
1766,Texas,Wheeler,5753.181811
1767,Texas,Wichita,5702.991417
1768,Texas,Wilbarger,7738.479138
1769,Texas,Willacy,5880.926391
1770,Texas,Williamson,7316.929454
1771,Texas,Wilson,6787.798488
1772,Texas,Winkler,4598.386016
1773,Texas,Wise,16160.18884
1774,Texas,Wood,4830.73114
1775,Texas,Yoakum,5824.007176
1776,Texas,Young,6233.856392
1777,Texas,Zapata,9172.937428
1778,Texas,Zavala,5135.50842
1779,Utah,Beaver,7545.107596
1780,Utah,Box Elder,2889.846543
1781,Utah,Cache,5166.448264
1782,Utah,Carbon,6536.617803
1783,Utah,Daggett,3628.871979
1784,Utah,Davis,8323.620186
1785,Utah,Duchesne,5672.940766
1786,Utah,Emery,6136.776215
1787,Utah,Garfield,7878.249624
1788,Utah,Grand,5329.042872
1789,Utah,Iron,7298.351587
1790,Utah,Juab,4966.918849
1791,Utah,Kane,5299.787691
1792,Utah,Millard,7064.635721
1793,Utah,Morgan,6295.051385
1794,Utah,Piute,13120.92205
1795,Utah,Rich,9127.381961
1796,Utah,Salt Lake,4002.433636
1797,Utah,San Juan,3873.930379
1798,Utah,Sanpete,5740.975841
1799,Utah,Sevier,24943.20418
1800,Utah,Summit,5624.133257
1801,Utah,Tooele,9456.194782
1802,Utah,Uintah,7147.794776
1803,Utah,Utah,4430.798914
1804,Utah,Wasatch,5297.562352
1805,Utah,Washington,3929.206828
1806,Utah,Wayne,4979.37827
1807,Utah,Weber,5796.725128
1808,Vermont,Addison,6701.237394
1809,Vermont,Bennington,2844.397746
1810,Vermont,Chittenden,5528.260381
1811,Vermont,Essex,6654.011593
1812,Vermont,Franklin,3933.68986
1813,Vermont,Grand Isle,61171.91821
1814,Vermont,Orange,5668.281276
1815,Vermont,Rutland,9361.024374
1816,Vermont,Washington,7198.189792
1817,Vermont,Windham,7871.413572
1818,Vermont,Windsor,14835.90425
1819,Virginia,Albemarle,5021.847898
1820,Virginia,Alleghany,10136.5313
1821,Virginia,Amelia,14006.84249
1822,Virginia,Amherst,5575.171762
1823,Virginia,Appomattox,7704.027761
1824,Virginia,Arlington,6272.763628
1825,Virginia,Augusta,5248.350381
1826,Virginia,Bath,3973.100312
1827,Virginia,Bedford,6246.083827
1828,Virginia,Bland,4786.402194
1829,Virginia,Botetourt,5803.562601
1830,Virginia,Brunswick,7502.452872
1831,Virginia,Buchanan,8119.009757
1832,Virginia,Buckingham,6139.301583
1833,Virginia,Campbell,7789.175246
1834,Virginia,Caroline,4558.515366
1835,Virginia,Carroll,4865.729035
1836,Virginia,Charles City,10544.93036
1837,Virginia,Charlotte,5538.841602
1838,Virginia,Chesterfield,5068.142159
1839,Virginia,Clarke,7452.511779
1840,Virginia,Craig,7365.635826
1841,Virginia,Culpeper,5847.507729
1842,Virginia,Cumberland,4230.6792
1843,Virginia,Dickenson,5701.520061
1844,Virginia,Dinwiddie,6498.691179
1845,Virginia,Essex,9380.899301
1846,Virginia,Fairfax,5613.387445
1847,Virginia,Fauquier,8810.630649
1848,Virginia,Floyd,9954.979254
1849,Virginia,Fluvanna,7847.411517
1850,Virginia,Franklin,4778.068768
1851,Virginia,Frederick,6669.60431
1852,Virginia,Giles,4759.874804
1853,Virginia,Gloucester,10516.18372
1854,Virginia,Goochland,8678.110474
1855,Virginia,Grayson,5836.258744
1856,Virginia,Greene,19845.70524
1857,Virginia,Greensville,6605.165088
1858,Virginia,Halifax,4880.870653
1859,Virginia,Hampton,5448.601888
1860,Virginia,Hanover,4793.274082
1861,Virginia,Henrico,5348.655991
1862,Virginia,Henry,5345.653905
1863,Virginia,Highland,3083.109187
1864,Virginia,Isle of Wight,14650.03826
1865,Virginia,James City,6421.397331
1866,Virginia,King and Queen,4677.898335
1867,Virginia,King George,5289.665933
1868,Virginia,King William,8051.983758
1869,Virginia,Lancaster,7258.617837
1870,Virginia,Lee,6737.974936
1871,Virginia,Loudoun,4437.675187
1872,Virginia,Louisa,6000.150016
1873,Virginia,Lunenburg,5409.510282
1874,Virginia,Madison,32518.77421
1875,Virginia,Mathews,7271.657233
1876,Virginia,Mecklenburg,7510.95362
1877,Virginia,Middlesex,5888.488617
1878,Virginia,Montgomery,5950.296681
1879,Virginia,Nelson,7291.43904
1880,Virginia,New Kent,29776.97915
1881,Virginia,Newport News,5422.862071
1882,Virginia,Norfolk,5166.71248
1883,Virginia,Northampton,3354.52847
1884,Virginia,Northumberland,7785.405621
1885,Virginia,Nottoway,3108.605576
1886,Virginia,Orange,3691.869911
1887,Virginia,Page,6586.092737
1888,Virginia,Patrick,5610.715326
1889,Virginia,Pittsylvania,5139.358508
1890,Virginia,Powhatan,80678.01506
1891,Virginia,Prince Edward,6621.920997
1892,Virginia,Prince George,4929.289433
1893,Virginia,Prince William,4062.858441
1894,Virginia,Pulaski,6928.118094
1895,Virginia,Rappahannock,5410.634893
1896,Virginia,Richmond,7323.192093
1897,Virginia,Roanoke,5859.062647
1898,Virginia,Rockbridge,6943.591263
1899,Virginia,Rockingham,3865.078621
1900,Virginia,Russell,4695.420221
1901,Virginia,Scott,5565.031124
1902,Virginia,Shenandoah,8048.683739
1903,Virginia,Smyth,5727.991251
1904,Virginia,Southampton,8402.516085
1905,Virginia,Spotsylvania,15650.74595
1906,Virginia,Stafford,9826.062827
1907,Virginia,Suffolk,4486.30102
1908,Virginia,Surry,4356.246487
1909,Virginia,Sussex,6656.926788
1910,Virginia,Tazewell,6270.187442
1911,Virginia,Virginia Beach,5627.88243
1912,Virginia,Warren,4588.377319
1913,Virginia,Washington,6312.724466
1914,Virginia,Westmoreland,4794.990541
1915,Virginia,Wise,4618.76429
1916,Virginia,Wythe,161842.2473
1917,Virginia,York,4505.948958
1918,New Hampshire,Belknap,16988.45182
1919,New Hampshire,Carroll,6956.404558
1920,New Hampshire,Cheshire,11341.88387
1921,New Hampshire,Coos,4120.957602
1922,New Hampshire,Grafton,7057.574837
1923,New Hampshire,Hillsborough,14559.82439
