SN,STATE,COUNTY,VOTES
1378,Oklahoma,Stephens,7069.535574
1379,Oklahoma,Texas,3912.984175
1380,Oklahoma,Tillman,3990.832554
1381,Oklahoma,Tulsa,5892.991378
1382,Oklahoma,Wagoner,3227.915001
1383,Oklahoma,Washington,2557.187222
1384,Oklahoma,Washita,3214.915683
1385,Oklahoma,Woods,4934.71972
1386,Oklahoma,Woodward,3679.061985
1387,South Carolina,Abbeville,3928.931942
1388,South Carolina,Aiken,3810.322165
1389,South Carolina,Allendale,3850.702339
1390,South Carolina,Anderson,4315.782222
1391,South Carolina,Bamberg,4178.058351
1392,South Carolina,Barnwell,42310.91374
1393,South Carolina,Beaufort,4219.629029
1394,South Carolina,Berkeley,5384.767063
1395,South Carolina,Calhoun,3964.585366
1396,South Carolina,Charleston,6400.424106
1397,South Carolina,Cherokee,3604.914382
1398,South Carolina,Chester,3494.866243
1399,South Carolina,Chesterfield,4027.532543
1400,South Carolina,Clarendon,4556.588722
1401,South Carolina,Colleton,5907.740849
1402,South Carolina,Darlington,7971.351606
1403,South Carolina,Dillon,3545.768375
1404,South Carolina,Dorchester,4345.772965
1405,South Carolina,Edgefield,6323.594631
1406,South Carolina,Fairfield,5358.828238
1407,South Carolina,Florence,5221.680267
1408,South Carolina,Georgetown,5060.407713
1409,South Carolina,Greenville,5756.187548
1410,South Carolina,Greenwood,3838.467785
1411,South Carolina,Hampton,18131.43497
1412,South Carolina,Horry,4274.104566
1413,South Carolina,Jasper,3686.532287
1414,South Carolina,Kershaw,5320.491463
1415,South Carolina,Lancaster,4173.920844
1416,South Carolina,Laurens,3567.982069
1417,South Carolina,Lee,21817.92209
1418,South Carolina,Lexington,4194.236672
1419,South Carolina,Marion,4614.730386
1420,South Carolina,Marlboro,4293.203534
1421,South Carolina,McCormick,3584.593722
1422,South Carolina,Newberry,29748.90031
1423,South Carolina,Oconee,8222.076568
1424,South Carolina,Orangeburg,4089.333605
1425,South Carolina,Pickens,4278.12325
1426,South Carolina,Richland,4878.376085
1427,South Carolina,Saluda,3517.975887
1428,South Carolina,Spartanburg,9395.717745
1429,South Carolina,Sumter,5836.589429
1430,South Carolina,Union,4359.331158
1431,South Carolina,Williamsburg,6301.485864
1432,South Carolina,York,3358.375599
1433,Tennessee,Anderson,3448.029217
1434,Tennessee,Bedford,3962.069207
1435,Tennessee,Benton,4373.34589
1436,Tennessee,Bledsoe,9865.261245
1437,Tennessee,Blount,3395.297375
1438,Tennessee,Bradley,4243.399707
1439,Tennessee,Campbell,3325.842461
1440,Tennessee,Cannon,4330.063258
1441,Tennessee,Carroll,4120.452383
1442,Tennessee,Carter,3589.597703
1443,Tennessee,Cheatham,3809.039432
1444,Tennessee,Chester,8592.429125
1445,Tennessee,Claiborne,4024.100148
1446,Tennessee,Clay,4743.111642
1447,Tennessee,Cocke,4509.055294
1448,Tennessee,Coffee,3332.53199
1449,Tennessee,Crockett,4416.455958
1450,Tennessee,Cumberland,11765.60538
1451,Tennessee,Davidson,2874.232043
1452,Tennessee,Decatur,7117.333134
1453,Tennessee,Dickson,3465.127307
1454,Tennessee,Dyer,4264.506539
1455,Tennessee,Fayette,7521.34695
1456,Tennessee,Fentress,3000.49617
1457,Tennessee,Franklin,3722.509769
1458,Tennessee,Gibson,2916.382034
1459,Tennessee,Giles,3567.40635
1460,Tennessee,Grainger,3451.80486
1461,Tennessee,Greene,3577.778497
1462,Tennessee,Grundy,3790.15711
1463,Tennessee,Hamblen,6226.54695
1464,Tennessee,Hamilton,4482.944819
1465,Tennessee,Hancock,12395.95756
1466,Tennessee,Hardeman,8628.243096
1467,Tennessee,Hardin,4272.217867
1468,Tennessee,Hawkins,3471.084585
1469,Tennessee,Haywood,4218.57685
1470,Tennessee,Henderson,3614.22568
1471,Tennessee,Henry,3740.412822
1472,Tennessee,Hickman,3944.199656
1473,Tennessee,Houston,4408.665792
1474,Tennessee,Humphreys,3431.77051
1475,Tennessee,Jackson,3191.901305
1476,Tennessee,Jefferson,8741.913891
1477,Tennessee,Johnson,3708.47772
1478,Tennessee,Knox,4638.268016
1479,Tennessee,Lake,4201.410019
1480,Tennessee,Lauderdale,5048.039618
1481,Tennessee,Lawrence,47044.50358
1482,Tennessee,Lewis,3181.553475
1483,Tennessee,Lincoln,3687.949511
1484,Tennessee,Loudon,8105.561384
1485,Tennessee,Macon,3421.387775
1486,Tennessee,Madison,7477.580552
1487,Tennessee,Marion,3920.243192
1488,Tennessee,Marshall,9337.740446
1489,Tennessee,Maury,4786.658624
1490,Tennessee,McMinn,8472.068096
1491,Tennessee,McNairy,11422.73726
1492,Tennessee,Meigs,4184.023164
1493,Tennessee,Monroe,5796.461265
1494,Tennessee,Montgomery,3693.844103
1495,Tennessee,Moore,6795.017607
1496,Tennessee,Morgan,46994.79408
1497,Tennessee,Obion,22845.81896
1498,Tennessee,Overton,29893.06029
1499,Tennessee,Perry,3551.391854
1500,Tennessee,Pickett,4448.373093
1501,Tennessee,Polk,10753.55546
1502,Tennessee,Putnam,4626.018782
1503,Tennessee,Rhea,4644.306572
1504,Tennessee,Roane,20783.07336
1505,Tennessee,Robertson,3598.453293
1506,Tennessee,Rutherford,19088.33589
1507,Tennessee,Scott,3197.341828
1508,Tennessee,Sequatchie,2638.885244
1509,Tennessee,Sevier,3956.485225
1510,Tennessee,Shelby,4858.832157
1511,Tennessee,Smith,3881.633545
1512,Tennessee,Stewart,3487.9998
1513,Tennessee,Sullivan,3651.957676
1514,Tennessee,Sumner,11071.46014
1515,Tennessee,Tipton,11636.77596
1516,Tennessee,Trousdale,3878.237986
1517,Tennessee,Unicoi,4483.644192
1518,Tennessee,Union,13019.80967
1519,Tennessee,Van Buren,4679.613159
1520,Tennessee,Warren,3262.286727
1521,Tennessee,Washington,16971.37664
1522,Tennessee,Wayne,7355.543147
1523,Tennessee,Weakley,4626.163972
1524,Tennessee,White,7402.565066
1525,Tennessee,Williamson,3619.676962
1526,Tennessee,Wilson,3590.647214
1527,Texas,Anderson,3536.21205
1528,Texas,Andrews,59615.80855
1529,Texas,Angelina,3066.391525
1530,Texas,Aransas,3720.136375
1531,Texas,Archer,6950.967428
1532,Texas,Armstrong,3133.603237
1533,Texas,Atascosa,5020.635235
1534,Texas,Austin,3912.231022
1535,Texas,Bailey,3953.237876
1536,Texas,Bandera,9728.161115
1537,Texas,Bastrop,4629.135488
1538,Texas,Baylor,3508.208272
1539,Texas,Bee,6823.905961
1540,Texas,Bell,5860.903607
1541,Texas,Bexar,6939.487563
1542,Texas,Blanco,3973.296915
1543,Texas,Borden,4297.46541
1544,Texas,Bosque,3799.225488
1545,Texas,Bowie,4281.374799
1546,Texas,Brazoria,3248.924464
1547,Texas,Brazos,4523.113471
1548,Texas,Brewster,7277.583791
1549,Texas,Briscoe,5608.952627
1550,Texas,Brooks,5774.202018
1551,Texas,Brown,14261.30179
1552,Texas,Burleson,4195.18787
1553,Texas,Burnet,3481.5478
1554,Texas,Caldwell,2669.83916
1555,Texas,Calhoun,2953.002631
1556,Texas,Callahan,3010.097316
1557,Texas,Cameron,4003.577905
1558,Texas,Camp,4474.227933
1559,Texas,Carson,10335.68111
1560,Texas,Cass,3590.055042
1561,Texas,Castro,7781.428869
1562,Texas,Chambers,2585.358029
1563,Texas,Cherokee,5237.236574
1564,Texas,Childress,16626.77671
1565,Texas,Clay,4329.057232
1566,Texas,Cochran,4234.253021
1567,Texas,Coke,4657.538417
1568,Texas,Coleman,74644.8468
1569,Texas,Collin,3268.586063
1570,Texas,Collingsworth,4668.207763
1571,Texas,Colorado,4452.407587
1572,Texas,Comal,4416.071523
1573,Texas,Comanche,4653.117947
1574,Texas,Concho,8459.501477
1575,Texas,Cooke,4041.792055
1576,Texas,Coryell,4106.4709
1577,Texas,Cottle,4129.003666
1578,Texas,Crane,10867.29098
1579,Texas,Crockett,6540.980494
1580,Texas,Crosby,4395.372615
1581,Texas,Culberson,5302.625179
1582,Texas,Dallam,3516.41678
1583,Texas,Dallas,3613.396444
1584,Texas,Dawson,3498.280234
1585,Texas,Deaf Smith,4325.866137
1586,Texas,Delta,3728.943082
1587,Texas,Denton,21313.79545
1588,Texas,De Witt,4229.330344
1589,Texas,Dickens,3356.989672
1590,Texas,Dimmit,4133.475724
1591,Texas,Donley,14210.64264
1592,Texas,Duval,15160.69298
1593,Texas,Eastland,3336.293848
1594,Texas,Ector,3856.045756
1595,Texas,Edwards,7239.225892
1596,Texas,Ellis,4321.613759
1597,Texas,El Paso,4041.752131
1598,Texas,Erath,5821.10773
1599,Texas,Falls,3824.456783
1600,Texas,Fannin,3250.1634
1601,Texas,Fayette,4079.063169
1602,Texas,Fisher,3430.532961
1603,Texas,Floyd,8555.036337
1604,Texas,Foard,3355.417691
1605,Texas,Fort Bend,4969.840664
1606,Texas,Franklin,4027.671641
1607,Texas,Freestone,3683.134081
1608,Texas,Frio,4418.597654
1609,Texas,Gaines,3538.071064
1610,Texas,Garza,12129.51651
1611,Texas,Gillespie,10889.62919
1612,Texas,Glasscock,4363.630827
1613,Texas,Goliad,3899.050338
1614,Texas,Gonzales,3880.73436
1615,Texas,Gray,8481.903586
1616,Texas,Grayson,4094.62101
1617,Texas,Gregg,4017.42424
1618,Texas,Grimes,3448.624149
1619,Texas,Guadalupe,3840.824744
1620,Texas,Hale,4773.499607
1621,Texas,Hall,3782.381329
1622,Texas,Hamilton,21565.02499
1623,Texas,Hansford,3814.331059
1624,Texas,Hardeman,4477.059683
1625,Texas,Hardin,4061.977327
1626,Texas,Harris,4924.016482
1627,Texas,Harrison,6249.915214
1628,Texas,Hartley,4646.55834
1629,Texas,Haskell,4001.66774
1630,Texas,Hays,4167.06193
1631,Texas,Hemphill,4150.646998
1632,Texas,Henderson,10545.97188
1633,Texas,Hidalgo,3831.76775
1634,Texas,Hill,4163.23141
1635,Texas,Hockley,3942.06384
1636,Texas,Hood,5624.357177
1637,Texas,Hopkins,4052.868419
1638,Texas,Houston,6799.938234
1639,Texas,Howard,3033.575844
1640,Texas,Hudspeth,3915.305953
1641,Texas,Hunt,6931.20389
1642,Texas,Hutchinson,11547.42945
1643,Texas,Irion,5680.909036
1644,Texas,Jack,4202.294411
1645,Texas,Jackson,5179.606641
1646,Texas,Jasper,4216.412536
1647,Texas,Jeff Davis,13769.8022
1648,Texas,Jefferson,8971.904752
1649,Texas,Jim Hogg,6023.351571
1650,Texas,Jim Wells,4279.071609
1651,Texas,Johnson,5412.211887
1652,Texas,Jones,13264.64582
1653,Texas,Karnes,5617.205433
1654,Texas,Kaufman,4262.481458
1655,Texas,Kendall,3120.627828
1656,Texas,Kenedy,3708.760855
1657,Texas,Kent,11298.79546
1658,Texas,Kerr,4262.884976
1659,Texas,Kimble,7560.536587
1660,Texas,King,3452.944014
1661,Texas,Kinney,24424.38476
1662,Texas,Kleberg,3350.192025
1663,Texas,Knox,4813.122389
1664,Texas,Lamar,4183.856512
1665,Texas,Lamb,3060.715049
1666,Texas,Lampasas,6879.907473
1667,Texas,La Salle,3945.475058
1668,Texas,Lee,3653.598013
1669,Texas,Leon,38497.83826
1670,Texas,Liberty,5125.95126
1671,Texas,Limestone,6609.817274
1672,Texas,Lipscomb,3865.381767
1673,Texas,Live Oak,6269.282406
1674,Texas,Llano,3826.531079
1675,Texas,Loving,3796.268877
1676,Texas,Lubbock,3813.318483
1677,Texas,Lynn,4126.209223
1678,Texas,Madison,3570.675102
1679,Texas,Marion,28785.7617
1680,Texas,Martin,4832.768581
1681,Texas,Mason,4775.01407
1682,Texas,Matagorda,4566.505196
1683,Texas,Maverick,3766.6281
1684,Texas,McCulloch,4015.529002
1685,Texas,McLennan,3818.657592
1686,Texas,McMullen,3965.595091
1687,Texas,Medina,4649.137645
1688,Texas,Menard,3649.32307
1689,Texas,Midland,4061.843568
1690,Texas,Milam,4800.137962
1691,Texas,Mills,5684.763304
1692,Texas,Mitchell,5126.481721
1693,Texas,Montague,3705.767165
1694,Texas,Montgomery,4391.725485
1695,Texas,Moore,3468.665104
1696,Texas,Morris,4816.855231
1697,Texas,Motley,5537.056799
1698,Texas,Nacogdoches,3570.739243
1699,Texas,Navarro,3889.547518
1700,Texas,Newton,3960.875212
1701,Texas,Nolan,4877.601605
1702,Texas,Nueces,4079.126027
1703,Texas,Ochiltree,25145.8138
1704,Texas,Oldham,4162.591838
1705,Texas,Orange,37208.73915
1706,Texas,Palo Pinto,3721.903535
1707,Texas,Panola,3672.804955
1708,Texas,Parker,5746.688847
1709,Texas,Parmer,3794.861079
1710,Texas,Pecos,2912.206949
1711,Texas,Polk,7924.134192
1712,Texas,Potter,3531.068354
1713,Texas,Presidio,4275.16939
1714,Texas,Rains,3107.856649
1715,Texas,Randall,6717.144898
1716,Texas,Reagan,3879.061025
1717,Texas,Real,7168.31168
1718,Texas,Red River,22021.78146
1719,Texas,Reeves,3837.118212
1720,Texas,Refugio,10101.68671
1721,Texas,Roberts,3911.937547
1722,Texas,Robertson,3765.118148
1723,Texas,Rockwall,4096.84737
1724,Texas,Runnels,6524.434316
1725,Texas,Rusk,3143.887354
1726,Texas,Sabine,8658.675158
1727,Texas,San Augustine,4736.095099
1728,Texas,San Jacinto,4833.602952
1729,Texas,San Patricio,3183.03145
1730,Texas,San Saba,4861.042572
1731,Texas,Schleicher,8269.688355
1732,Texas,Scurry,6509.906496
1733,Texas,Shackelford,7422.426196
1734,Texas,Shelby,4308.833996
1735,Texas,Sherman,12069.36319
1736,Texas,Smith,5058.802723
1737,Texas,Somervell,3611.503753
1738,Texas,Starr,4295.412125
1739,Texas,Stephens,29037.62215
1740,Texas,Sterling,31236.96894
1741,Texas,Stonewall,3226.447495
1742,Texas,Sutton,3630.947365
1743,Texas,Swisher,8255.000597
1744,Texas,Tarrant,4030.970649
1745,Texas,Taylor,3563.975642
1746,Texas,Terrell,8865.688194
1747,Texas,Terry,4174.064647
1748,Texas,Throckmorton,7239.870819
1749,Texas,Titus,3657.639486
1750,Texas,Tom Green,3443.006803
1751,Texas,Travis,4989.137249
1752,Texas,Trinity,3506.650218
1753,Texas,Tyler,3581.691371
1754,Texas,Upshur,4965.970635
1755,Texas,Upton,3929.556646
1756,Texas,Uvalde,3817.134523
1757,Texas,Val Verde,4154.346723
1758,Texas,Van Zandt,3731.592267
1759,Texas,Victoria,4535.031351
1760,Texas,Walker,14700.84414
1761,Texas,Waller,3905.729123
1762,Texas,Ward,3365.744878
1763,Texas,Washington,3936.513045
1764,Texas,Webb,6511.441177
1765,Texas,Wharton,7598.234125
1766,Texas,Wheeler,5629.307571
1767,Texas,Wichita,3474.636048
1768,Texas,Wilbarger,4153.40456
1769,Texas,Willacy,3170.37311
1770,Texas,Williamson,3280.406265
1771,Texas,Wilson,3629.720888
1772,Texas,Winkler,3457.566093
1773,Texas,Wise,3864.327894
1774,Texas,Wood,5074.753494
1775,Texas,Yoakum,3552.789826
1776,Texas,Young,6266.362148
1777,Texas,Zapata,4160.227073
1778,Texas,Zavala,5279.252289
1779,Utah,Beaver,5131.623411
1780,Utah,Box Elder,4855.404057
1781,Utah,Cache,4454.334679
1782,Utah,Carbon,10050.3057
1783,Utah,Daggett,5601.508792
1784,Utah,Davis,4008.152591
1785,Utah,Duchesne,5149.014055
1786,Utah,Emery,4110.010557
1787,Utah,Garfield,3487.755369
1788,Utah,Grand,3532.456153
1789,Utah,Iron,5978.730478
1790,Utah,Juab,3329.662935
1791,Utah,Kane,4982.356581
1792,Utah,Millard,5723.454391
1793,Utah,Morgan,4540.202013
1794,Utah,Piute,3600.588476
1795,Utah,Rich,3860.863739
1796,Utah,Salt Lake,3305.184983
1797,Utah,San Juan,65869.11047
1798,Utah,Sanpete,3931.144431
1799,Utah,Sevier,3382.131361
1800,Utah,Summit,5056.476709
1801,Utah,Tooele,4105.774842
1802,Utah,Uintah,4220.39085
1803,Utah,Utah,4268.322087
1804,Utah,Wasatch,3607.357532
1805,Utah,Washington,3093.052275
1806,Utah,Wayne,3388.402612
1807,Utah,Weber,6305.153788
1808,Vermont,Addison,4029.262595
1809,Vermont,Bennington,5136.079368
1810,Vermont,Chittenden,35415.88995
1811,Vermont,Essex,3663.722349
1812,Vermont,Franklin,3592.936087
1813,Vermont,Grand Isle,4779.405263
1814,Vermont,Orange,3991.990388
1815,Vermont,Rutland,4069.583128
1816,Vermont,Washington,12805.23433
1817,Vermont,Windham,3404.678489
1818,Vermont,Windsor,3879.804331
1819,Virginia,Albemarle,3601.918358
1820,Virginia,Alleghany,3641.910262
1821,Virginia,Amelia,71045.17634
1822,Virginia,Amherst,3846.266376
1823,Virginia,Appomattox,3712.48379
1824,Virginia,Arlington,4120.677758
1825,Virginia,Augusta,4585.317107
1826,Virginia,Bath,3539.556388
1827,Virginia,Bedford,6313.965585
1828,Virginia,Bland,3614.338641
1829,Virginia,Botetourt,4085.311361
1830,Virginia,Brunswick,3352.348252
1831,Virginia,Buchanan,3734.505713
1832,Virginia,Buckingham,3343.441064
1833,Virginia,Campbell,3706.586583
1834,Virginia,Caroline,8178.020459
1835,Virginia,Carroll,3309.982391
1836,Virginia,Charles City,4926.203416
1837,Virginia,Charlotte,3560.357569
1838,Virginia,Chesterfield,10765.73006
1839,Virginia,Clarke,4528.429951
1840,Virginia,Craig,3746.050088
1841,Virginia,Culpeper,3549.010149
1842,Virginia,Cumberland,4161.694684
1843,Virginia,Dickenson,13536.13971
1844,Virginia,Dinwiddie,3132.474933
1845,Virginia,Essex,3296.208065
1846,Virginia,Fairfax,3794.003945
1847,Virginia,Fauquier,4485.652111
1848,Virginia,Floyd,4045.279105
1849,Virginia,Fluvanna,4211.20186
1850,Virginia,Franklin,15286.58547
1851,Virginia,Frederick,3802.286302
1852,Virginia,Giles,6166.261208
1853,Virginia,Gloucester,5794.481372
1854,Virginia,Goochland,3417.743697
1855,Virginia,Grayson,3984.542387
1856,Virginia,Greene,3572.951564
1857,Virginia,Greensville,4580.256696
1858,Virginia,Halifax,4015.505999
1859,Virginia,Hampton,4558.192947
1860,Virginia,Hanover,3543.670043
1861,Virginia,Henrico,19691.01193
1862,Virginia,Henry,4082.56118
1863,Virginia,Highland,6146.13005
1864,Virginia,Isle of Wight,2952.899992
1865,Virginia,James City,3656.290852
1866,Virginia,King and Queen,4546.130387
1867,Virginia,King George,7332.513066
1868,Virginia,King William,4030.398775
1869,Virginia,Lancaster,3943.556803
1870,Virginia,Lee,4360.707683
1871,Virginia,Loudoun,7094.015037
1872,Virginia,Louisa,4081.121726
1873,Virginia,Lunenburg,3433.555825
1874,Virginia,Madison,4041.344672
1875,Virginia,Mathews,3702.865768
1876,Virginia,Mecklenburg,6312.570254
1877,Virginia,Middlesex,24537.84207
1878,Virginia,Montgomery,4218.104969
1879,Virginia,Nelson,4206.965697
1880,Virginia,New Kent,4400.629059
1881,Virginia,Newport News,5046.29387
1882,Virginia,Norfolk,4053.022278
1883,Virginia,Northampton,6498.624127
1884,Virginia,Northumberland,3717.374933
1885,Virginia,Nottoway,3539.614678
1886,Virginia,Orange,5055.623329
1887,Virginia,Page,3320.244231
1888,Virginia,Patrick,4991.948816
1889,Virginia,Pittsylvania,4192.985093
1890,Virginia,Powhatan,3894.881138
1891,Virginia,Prince Edward,4163.136456
1892,Virginia,Prince George,4194.922756
1893,Virginia,Prince William,7658.574742
1894,Virginia,Pulaski,3125.515808
1895,Virginia,Rappahannock,8235.335532
1896,Virginia,Richmond,15058.77894
1897,Virginia,Roanoke,3822.641866
1898,Virginia,Rockbridge,3818.827132
1899,Virginia,Rockingham,17773.76798
1900,Virginia,Russell,4248.646927
1901,Virginia,Scott,12072.4967
1902,Virginia,Shenandoah,4248.574976
1903,Virginia,Smyth,3999.897392
1904,Virginia,Southampton,3814.072499
1905,Virginia,Spotsylvania,3653.477196
1906,Virginia,Stafford,4447.363667
1907,Virginia,Suffolk,5298.713378
1908,Virginia,Surry,3988.20075
1909,Virginia,Sussex,3963.948629
1910,Virginia,Tazewell,3983.600077
1911,Virginia,Virginia Beach,4434.385488
1912,Virginia,Warren,4037.542012
1913,Virginia,Washington,11508.40342
1914,Virginia,Westmoreland,3700.577564
1915,Virginia,Wise,6698.766283
1916,Virginia,Wythe,9529.002921
1917,Virginia,York,4251.601541
1918,New Hampshire,Belknap,5811.056302
1919,New Hampshire,Carroll,10545.68644
1920,New Hampshire,Cheshire,3432.79551
1921,New Hampshire,Coos,3946.583657
1922,New Hampshire,Grafton,3525.433509
1923,New Hampshire,Hillsborough,25330.09769
1924,New Hampshire,Merrimack,13824.563
1925,New Hampshire,Rockingham,3710.044148
1926,New Hampshire,Strafford,3933.6725
1927,New Hampshire,Sullivan,3374.814119
1928,New York,Albany,3051.392614
1929,New York,Bronx,6749.620157
1930,New York,Cayuga,21214.22633
1931,New York,Clinton,5393.040119
1932,New York,Erie,5124.416468
1933,New York,Essex,3916.000111
1934,New York,Franklin,25844.73518
1935,New York,Jefferson,8917.856246
1936,New York,Monroe,10987.02654
1937,New York,Nassau,3777.874064
1938,New York,Queens,12253.03818
1939,New York,Suffolk,3742.630204
