,0,1,2
1433,Tennessee,Anderson,1444.1124103899492
1013,Missouri,Wright,1359.0812952915835
595,Iowa,Chickasaw,1312.7580584063628
726,Louisiana,Winn,1251.3456034964486
956,Missouri,Knox,4844.265977607452
36,Alabama,Lamar,1321.4534490821657
1475,Tennessee,Jackson,1260.9637616502964
1318,Oklahoma,Caddo,3505.0599070316257
487,Illinois,Bureau,1703.038738296311
1641,Texas,Hunt,1320.1035285327112
374,Georgia,Madison,4015.9501505844064
517,Illinois,Jasper,3204.3083230052503
1241,Ohio,Darke,5103.531999196733
88,Arkansas,Chicot,1370.3268740424485
1925,New Hampshire,Rockingham,4902.239478436779
1436,Tennessee,Bledsoe,1853.790021070229
1739,Texas,Stephens,1276.9745832775816
1263,Ohio,Jefferson,1333.218824844239
1354,Oklahoma,Marshall,1435.5863239933549
430,Georgia,Wayne,1309.9327157232458
52,Alabama,Pickens,1585.3437962605046
1227,Ohio,Athens,1284.8497947592791
134,Arkansas,Pike,1558.4830818573614
909,Missouri,Audrain,2687.391421443639
783,Michigan,Kalamazoo,1916.6498614944765
1550,Texas,Brooks,1268.9352476424538
1768,Texas,Wilbarger,1358.3658682373346
926,Missouri,Chariton,1807.661702014135
936,Missouri,Daviess,1668.1105053933697
1304,Ohio,Vinton,1857.4554884122897
195,Colorado,Moffat,6876.7029779164295
460,Idaho,Fremont,1434.7440382003422
485,Illinois,Boone,1286.0349100289197
915,Missouri,Boone,1487.4326064837837
225,Florida,Charlotte,1281.881050329219
1922,New Hampshire,Grafton,2396.8575943950045
789,Michigan,Leelanau,1488.8108823437212
1891,Virginia,Prince Edward,8895.007293075074
1427,South Carolina,Saluda,3016.7473188424387
1697,Texas,Motley,3500.496942905401
876,Mississippi,Oktibbeha,1358.876807111743
103,Arkansas,Franklin,2915.648115491548
151,Arkansas,White,1407.699751550377
1383,Oklahoma,Washington,2567.347317094812
812,Michigan,Oscoda,1264.3815210342875
1700,Texas,Newton,700.0789577000721
222,Florida,Brevard,1302.93266044548
855,Mississippi,Jasper,1253.0461810533243
700,Louisiana,Lafayette,1308.9518556565367
1246,Ohio,Fayette,1254.6511047567108
1694,Texas,Montgomery,1458.4927167650872
810,Michigan,Ontonagon,23228.317267001235
51,Alabama,Perry,21718.988667260925
1209,North Carolina,Swain,2166.8022234647206
1324,Oklahoma,Cleveland,1139.3432829868943
1881,Virginia,Newport News,1263.6537121951515
1128,North Carolina,Ashe,1416.2750467385526
1385,Oklahoma,Woods,3072.640746919549
1501,Tennessee,Polk,1271.06614387031
47,Alabama,Mobile,752.6576963399459
680,Louisiana,Beauregard,1295.8585557902609
1897,Virginia,Roanoke,2139.077093439137
817,Michigan,Saginaw,8063.040662471184
377,Georgia,McIntosh,1638.2555918224878
1749,Texas,Titus,1359.683308989522
373,Georgia,Macon,1657.4754011676569
813,Michigan,Otsego,1391.39341465688
326,Georgia,Dougherty,1401.4411630540135
244,Florida,Hillsborough,1322.2237571060662
337,Georgia,Forsyth,10202.616968518523
387,Georgia,Oconee,1292.6245661958144
620,Iowa,Henry,7988.9271534741
555,Illinois,Richland,1334.334704382046
1726,Texas,Sabine,4889.605723966305
1229,Ohio,Belmont,1343.8069148565219
280,Florida,Washington,1303.1689137583498
1116,Nevada,Lincoln,1372.0356317593823
1331,Oklahoma,Delaware,1251.8955358991614
408,Georgia,Sumter,1325.350282708143
969,Missouri,Mercer,1302.4589663180843
1044,Nebraska,Franklin,1343.2232520650757
1855,Virginia,Grayson,3282.7053180197936
776,Michigan,Huron,1312.717222425085
881,Mississippi,Pontotoc,1617.8391461065983
1611,Texas,Gillespie,1213.7840069832055
1398,South Carolina,Chester,1287.825486133321
617,Iowa,Hancock,1288.45487423776
671,Iowa,Winneshiek,1629.6776127094909
386,Georgia,Newton,1220.3194603753552
438,Georgia,Worth,1925.6633568447826
659,Iowa,Sioux,1704.4109331660516
1215,North Carolina,Warren,1486.2565912516786
937,Missouri,Dent,1389.4306740474858
1580,Texas,Crosby,1648.1979778580805
351,Georgia,Harris,1300.390357020333
529,Illinois,Logan,2411.9114534636406
473,Idaho,Oneida,1325.464800042332
500,Illinois,Edgar,4015.215260820921
1030,Nebraska,Cheyenne,1418.3202335540755
1411,South Carolina,Hampton,1307.0506146879798
921,Missouri,Cape Girardeau,17433.729807408283
276,Florida,Union,2145.616070825985
268,Florida,Polk,1267.3764219908276
1061,Nebraska,Jefferson,1394.9304866959196
1212,North Carolina,Union,1372.8953246252183
297,Georgia,Burke,1468.6363081590098
217,Colorado,Yuma,29197.242962502467
127,Arkansas,Monroe,1653.4045086631158
248,Florida,Jefferson,1374.4321536334974
34,Alabama,Jackson,1641.932394433334
1555,Texas,Calhoun,1270.9234866715503
905,Mississippi,Yazoo,1357.1241426293507
1804,Utah,Wasatch,1811.628049659811
1479,Tennessee,Lake,1261.4872824847948
610,Iowa,Floyd,1401.1948344947934
57,Alabama,Sumter,1329.628440515
1556,Texas,Callahan,4668.02203858531
388,Georgia,Oglethorpe,1259.3329816556522
976,Missouri,New Madrid,1790.9214670945792
1840,Virginia,Craig,2104.851505673309
1629,Texas,Haskell,1480.5001880200625
1408,South Carolina,Georgetown,2211.8898372288504
138,Arkansas,Prairie,1837.2183553994162
1496,Tennessee,Morgan,1292.6753884759462
208,Colorado,Routt,4657.455105895016
425,Georgia,Walker,16813.294992413656
16,Alabama,Colbert,1437.092680971519
1619,Texas,Guadalupe,1454.5533346363447
1727,Texas,San Augustine,1343.204941461124
644,Iowa,Monroe,1664.3840265808649
1734,Texas,Shelby,1452.8742904965711
1466,Tennessee,Hardeman,1459.1508293736329
1300,Ohio,Trumbull,2463.4286686401783
679,Louisiana,Avoyelles,4319.855463127386
1206,North Carolina,Stanly,1575.0206220234559
1399,South Carolina,Chesterfield,1383.3661307965021
885,Mississippi,Scott,1348.6321003700016
154,Colorado,Adams,1247.0000538644138
1817,Vermont,Windham,2004.8036575681942
1688,Texas,Menard,1434.919854811436
962,Missouri,Linn,3908.4173072568665
1144,North Carolina,Chowan,2958.299248425772
1489,Tennessee,Maury,1307.1503691808816
1558,Texas,Camp,1846.204852777451
1365,Oklahoma,Okmulgee,1988.077575593701
226,Florida,Citrus,1541.6340630037307
4,Alabama,Blount,1513.6044153407192
352,Georgia,Hart,1421.8682232876263
1008,Missouri,Warren,1645.3321729510208
369,Georgia,Lincoln,1336.1336237936757
1882,Virginia,Norfolk,1855.3572362411078
1453,Tennessee,Dickson,1691.1175140161943
1174,North Carolina,Jones,1344.4005623686694
1828,Virginia,Bland,1459.6076104973704
572,Illinois,Whiteside,1382.7255150282547
1898,Virginia,Rockbridge,1251.1672990332168
1843,Virginia,Dickenson,1587.4254052287874
60,Alabama,Tuscaloosa,1373.2201022833538
961,Missouri,Lincoln,1339.8640418091006
1750,Texas,Tom Green,1438.96859857945
1915,Virginia,Wise,3395.0935044126472
803,Michigan,Montcalm,1981.4169169476663
999,Missouri,Scott,3170.0388205988434
1003,Missouri,Stone,1359.9865234511828
1431,South Carolina,Williamsburg,1878.2749428052184
1351,Oklahoma,Logan,1682.2884194253804
1553,Texas,Burnet,1601.0430289556205
1763,Texas,Washington,1437.273294685326
604,Iowa,Delaware,1498.1641483332503
1621,Texas,Hall,1265.584294031751
1692,Texas,Mitchell,3065.541388145133
39,Alabama,Lee,2032.4445528949543
1833,Virginia,Campbell,13031.917411848317
1890,Virginia,Powhatan,1335.7776244429647
1253,Ohio,Hamilton,3183.4946654550986
237,Florida,Glades,1383.285982800899
1380,Oklahoma,Tillman,1325.8746491736283
1028,Nebraska,Chase,1694.7146002609943
825,Michigan,Wexford,1603.0619288763878
140,Arkansas,Randolph,1268.2826563855829
85,Arkansas,Bradley,1544.5460026429969
482,Illinois,Adams,2648.372614831925
550,Illinois,Pike,21203.40436377093
1927,New Hampshire,Sullivan,1407.7561586424904
218,Florida,Alachua,4147.393558434984
546,Illinois,Ogle,921.9264427334701
328,Georgia,Early,1366.88078787485
1559,Texas,Carson,1749.4640977172226
1041,Nebraska,Douglas,1288.2422547232652
836,Mississippi,Claiborne,1247.373844699261
395,Georgia,Pulaski,1123.0350235383085
991,Missouri,Ralls,1333.2214762489966
202,Colorado,Phillips,1472.9542125150592
987,Missouri,Platte,1344.2211281800744
1521,Tennessee,Washington,1447.5696180208158
935,Missouri,Dallas,1281.953537834668
1835,Virginia,Carroll,1485.8818720959262
84,Arkansas,Boone,23391.302313879514
821,Michigan,Tuscola,1783.7702668404302
638,Iowa,Mahaska,1501.0629894331178
1349,Oklahoma,Latimer,1293.2002758620192
571,Illinois,White,10023.252576484914
828,Mississippi,Amite,1689.8100694156583
1573,Texas,Comanche,1251.1084289724754
2,Alabama,Barbour,1348.8864072549397
1121,Nevada,Storey,1433.2521366701685
1115,Nevada,Lander,1779.1699320983635
1022,Nebraska,Brown,1524.0423764690024
318,Georgia,Coweta,1273.716469751365
308,Georgia,Cherokee,1274.9320655369445
1379,Oklahoma,Texas,2710.9565748882433
734,Maine,Waldo,1649.8015158324868
1439,Tennessee,Campbell,1358.7986355200403
168,Colorado,Custer,1345.3564884241273
291,Georgia,Bibb,2305.021648916395
650,Iowa,Plymouth,3845.3919782195217
970,Missouri,Miller,3019.6710741095503
271,Florida,Sarasota,1310.233535250033
200,Colorado,Ouray,1322.6292446945342
1909,Virginia,Sussex,1323.8634007969567
1260,Ohio,Holmes,6732.635054379306
1684,Texas,McCulloch,1317.0848773661612
1605,Texas,Fort Bend,1287.2058619799852
1907,Virginia,Suffolk,1704.3280118474527
1533,Texas,Atascosa,28369.411138565658
1745,Texas,Taylor,1509.4986289631106
568,Illinois,Warren,7407.675231330181
698,Louisiana,Jackson,1329.0961719513907
503,Illinois,Fayette,1286.8876884475962
657,Iowa,Scott,1526.250882688793
1054,Nebraska,Hamilton,1203.2695613990813
683,Louisiana,Caddo,1363.2208443873183
1020,Nebraska,Box Butte,1558.234005243814
1348,Oklahoma,Kiowa,1275.5121283906215
1912,Virginia,Warren,1324.7228161707296
960,Missouri,Lewis,1293.3062352375039
71,Arizona,La Paz,1484.9009432833668
576,Illinois,Woodford,5826.9613681956735
1374,Oklahoma,Roger Mills,1290.8181681576773
1517,Tennessee,Unicoi,17396.28259862571
477,Idaho,Shoshone,1060.1703500994663
640,Iowa,Marshall,1251.1507987299478
928,Missouri,Clark,1297.813355148435
1296,Ohio,Seneca,1348.2486063635024
545,Illinois,Moultrie,1333.6718665856283
1137,North Carolina,Caldwell,1496.9226185412786
48,Alabama,Monroe,1495.251466733845
898,Mississippi,Warren,1461.9031418932432
426,Georgia,Walton,1675.2323867255654
1364,Oklahoma,Oklahoma,44031.88722844329
177,Colorado,Garfield,1324.6033165309982
1194,North Carolina,Perquimans,1762.1085351828974
102,Arkansas,Faulkner,1761.8736875214051
1401,South Carolina,Colleton,1256.039357291786
1210,North Carolina,Transylvania,5522.713023469974
421,Georgia,Turner,3354.0347005869653
484,Illinois,Bond,1328.3638416446688
354,Georgia,Henry,1259.7954318152454
221,Florida,Bradford,1550.3060000659068
1590,Texas,Dimmit,1286.5303125015523
558,Illinois,Sangamon,1487.6483588895526
1245,Ohio,Fairfield,1976.3219273699951
462,Idaho,Gooding,7846.288315277612
428,Georgia,Warren,1475.3944661242322
924,Missouri,Cass,1285.0730747437294
1359,Oklahoma,Murray,1436.7767329660137
1069,Nebraska,Lincoln,1609.4241048623098
1691,Texas,Mills,1178.8037516887687
1574,Texas,Concho,1201.3405186169862
1902,Virginia,Shenandoah,1610.5777847818977
741,Massachusetts,Nantucket,1573.853514653833
1056,Nebraska,Hayes,1727.9905734727902
916,Missouri,Buchanan,1428.1681484956116
1037,Nebraska,Dawson,1360.900072548579
396,Georgia,Putnam,1318.083429687549
97,Arkansas,Crittenden,1431.5908860520808
170,Colorado,Denver,1813.5272725143896
447,Idaho,Bonner,1439.8493793229586
153,Arkansas,Yell,1298.4349926291688
497,Illinois,Crawford,1516.8695945186557
1544,Texas,Bosque,1341.9208387069957
1522,Tennessee,Wayne,1673.636268448463
338,Georgia,Franklin,1290.7383405213577
114,Arkansas,Jefferson,1000.9441623375858
423,Georgia,Union,1403.4306259829605
1869,Virginia,Lancaster,5048.505758379054
1317,Oklahoma,Bryan,3112.9600567064476
1511,Tennessee,Smith,1219.802015088028
716,Louisiana,Tensas,1503.8469294965676
1910,Virginia,Tazewell,1368.608367378919
1062,Nebraska,Johnson,2371.0815682433176
729,Maine,Hancock,1359.7019458587097
724,Louisiana,West Carroll,1655.0717736824167
746,Michigan,Alger,1261.4723039989242
74,Arizona,Navajo,4960.284200859554
1831,Virginia,Buchanan,1040.859548012756
1268,Ohio,Logan,1646.1994678171973
1067,Nebraska,Knox,1367.8370629367937
1707,Texas,Panola,1261.1290038030738
616,Iowa,Hamilton,1089.1344710504136
87,Arkansas,Carroll,945.3377734112136
399,Georgia,Randolph,2718.6593569133074
1490,Tennessee,McMinn,1207.7577803729046
1762,Texas,Ward,5217.030241943005
263,Florida,Orange,1333.9211675733054
952,Missouri,Jackson,1181.1768822107308
32,Alabama,Henry,1315.149815896382
1805,Utah,Washington,1353.0106465120339
523,Illinois,Kendall,1320.7908615228664
1325,Oklahoma,Coal,1275.0051877187748
764,Michigan,Crawford,1301.027194769819
762,Michigan,Clare,1778.937101854242
826,Mississippi,Adams,8192.075387586183
305,Georgia,Chatham,1377.1325761836079
8,Alabama,Chambers,1549.333966895617
1718,Texas,Red River,1260.5277221551546
1655,Texas,Kendall,1374.779090741422
1418,South Carolina,Lexington,1277.782376644982
731,Maine,Lincoln,1307.2771292495813
17,Alabama,Conecuh,1475.665766195447
612,Iowa,Fremont,1328.294328051327
1154,North Carolina,Durham,1303.0187693576288
654,Iowa,Poweshiek,1591.9133870030337
1866,Virginia,King and Queen,1343.845999750136
692,Louisiana,East Feliciana,1953.125878010695
1484,Tennessee,Loudon,1474.1582301267601
205,Colorado,Pueblo,1510.6481137151197
277,Florida,Volusia,1323.6475482115866
1273,Ohio,Marion,1665.017387477798
938,Missouri,Douglas,1385.5298614295884
1073,Nebraska,McPherson,1923.788115974467
586,Iowa,Buchanan,1277.2419144055732
1183,North Carolina,Mitchell,1283.8927362415109
953,Missouri,Jasper,1534.7892907596533
1301,Ohio,Tuscarawas,1329.4006041665377
520,Illinois,Johnson,1182.4548682240136
994,Missouri,Reynolds,1390.384241560233
339,Georgia,Fulton,1350.6478906516725
1933,New York,Essex,1987.5632008325247
406,Georgia,Stephens,4701.12231834171
1935,New York,Jefferson,1298.0138025239007
1725,Texas,Rusk,1329.119642691035
790,Michigan,Lenawee,4972.550579262442
1148,North Carolina,Craven,1504.6461478001504
1908,Virginia,Surry,1413.603577896321
357,Georgia,Jackson,2161.3473770842957
1872,Virginia,Louisa,1488.804847747468
1741,Texas,Stonewall,1589.6070418856768
380,Georgia,Mitchell,8670.882407367331
1508,Tennessee,Sequatchie,1344.9194536648545
112,Arkansas,Izard,1446.502565277252
1594,Texas,Ector,2105.847927554595
121,Arkansas,Logan,1662.8702456511603
1063,Nebraska,Kearney,1795.7510288754797
333,Georgia,Evans,4385.283675141277
125,Arkansas,Miller,3104.3736723065517
1025,Nebraska,Butler,2309.7767562607823
715,Louisiana,Tangipahoa,8428.330014479043
422,Georgia,Twiggs,1877.094979561122
46,Alabama,Marshall,2078.2662090318436
410,Georgia,Taliaferro,2264.1728790945886
264,Florida,Osceola,1363.888273662224
59,Alabama,Tallapoosa,1401.0031032719662
45,Alabama,Marion,2005.446227621143
664,Iowa,Van Buren,1330.462749775983
1012,Missouri,Worth,1291.5933414920307
730,Maine,Knox,2160.5332090289635
1876,Virginia,Mecklenburg,1292.3557245679826
1617,Texas,Gregg,1948.2821159446307
893,Mississippi,Tippah,1268.0788578617157
1207,North Carolina,Stokes,1446.6323976007616
1216,North Carolina,Washington,1567.6557771225255
1220,North Carolina,Wilson,1591.8896827068681
455,Idaho,Clark,1207.7160496929955
1679,Texas,Marion,27541.325452154822
274,Florida,Suwannee,937.7416969462129
901,Mississippi,Webster,1292.870432663483
233,Florida,Flagler,1602.2929071256167
665,Iowa,Wapello,1975.1685792021658
1310,Ohio,Wyandot,1262.998905369311
931,Missouri,Cole,2042.711505196984
1362,Oklahoma,Nowata,1393.0032909823708
781,Michigan,Isabella,1447.2952449578954
259,Florida,Miami-Dade,1564.8222609568038
1829,Virginia,Botetourt,1560.6339456659186
1125,North Carolina,Alexander,1290.5502153799582
491,Illinois,Champaign,1779.6992468613682
587,Iowa,Buena Vista,1367.0951425255323
1777,Texas,Zapata,1347.5907986979655
1650,Texas,Jim Wells,1200.865326488924
464,Idaho,Jerome,1289.219786995637
674,Iowa,Wright,3765.902313917658
1460,Tennessee,Grainger,1304.2219101627888
993,Missouri,Ray,1328.1186884581946
622,Iowa,Humboldt,2696.5505360704874
1373,Oklahoma,Pushmataha,4236.039852193299
635,Iowa,Lucas,5806.4393589235815
1228,Ohio,Auglaize,1317.5594342537
1673,Texas,Live Oak,1285.4550380630162
325,Georgia,Dooly,1325.5364824669516
757,Michigan,Calhoun,1569.6769972538405
1240,Ohio,Cuyahoga,4713.007618374413
531,Illinois,Macoupin,1787.830984872109
1895,Virginia,Rappahannock,1450.675570855344
1520,Tennessee,Warren,1350.0190147938938
1714,Texas,Rains,1481.946907074072
1903,Virginia,Smyth,1447.8775160663167
488,Illinois,Calhoun,1350.607847428052
1893,Virginia,Prince William,1989.9830327985762
589,Iowa,Calhoun,1386.0349838744114
494,Illinois,Clay,1612.073137515923
1560,Texas,Cass,1304.815668189111
1464,Tennessee,Hamilton,3761.3497095808752
751,Michigan,Baraga,1494.3844428057112
1237,Ohio,Columbiana,5935.441697461987
1173,North Carolina,Johnston,1710.700279812759
269,Florida,Putnam,1308.889092532784
554,Illinois,Randolph,1343.4708019121708
190,Colorado,Las Animas,1286.9760708809642
794,Michigan,Macomb,1271.0976497094985
1395,South Carolina,Calhoun,1297.3231071331288
1321,Oklahoma,Cherokee,6022.65067679775
652,Iowa,Polk,1251.6807343807905
294,Georgia,Brooks,2632.8796538884567
393,Georgia,Pike,1258.469796753384
1753,Texas,Tyler,1280.8285958598606
1107,Nevada,Carson City,1493.1031397946285
232,Florida,Escambia,1492.0948090387715
1086,Nebraska,Red Willow,1769.670556366579
1808,Vermont,Addison,1334.567580195734
1420,South Carolina,Marlboro,8105.299600091434
1244,Ohio,Erie,1562.2693452388057
350,Georgia,Haralson,1645.398041203542
1190,North Carolina,Orange,8328.001036956384
1595,Texas,Edwards,1848.2285704974809
1160,North Carolina,Graham,1789.0227079023032
53,Alabama,Pike,1271.507827982006
185,Colorado,Kiowa,1397.8606552144486
1877,Virginia,Middlesex,5700.663361738424
1545,Texas,Bowie,10529.493763329805
135,Arkansas,Poinsett,1272.8036299405596
1806,Utah,Wayne,1349.8920907726229
1625,Texas,Hardin,1721.4710339274259
864,Mississippi,Lee,1332.250507137848
289,Georgia,Ben Hill,1339.9418794514565
1837,Virginia,Charlotte,1379.1776232836671
1592,Texas,Duval,1551.8683016511304
506,Illinois,Fulton,3608.1257506157144
1695,Texas,Moore,2994.3174772653238
115,Arkansas,Johnson,1402.5414377748646
1043,Nebraska,Fillmore,1295.0388325707434
143,Arkansas,Searcy,1385.98226228939
1235,Ohio,Clermont,1260.5086524069864
1009,Missouri,Washington,1156.0651824993834
986,Missouri,Pike,1297.3816566049086
519,Illinois,Jersey,1489.0120939699339
427,Georgia,Ware,1221.1734816037063
537,Illinois,McDonough,1314.3144680737164
1470,Tennessee,Henderson,1091.4798564715518
1036,Nebraska,Dawes,1315.419323109853
191,Colorado,Lincoln,1670.3248641730008
509,Illinois,Grundy,1252.8122764841958
1455,Tennessee,Fayette,7399.178220350155
1029,Nebraska,Cherry,1127.074251442221
1445,Tennessee,Claiborne,5007.501146182464
720,Louisiana,Vernon,1528.0355769087107
725,Louisiana,West Feliciana,1375.4261726810698
600,Iowa,Crawford,1309.1906107612735
507,Illinois,Gallatin,1281.5518836159877
732,Maine,Oxford,1677.382170081048
946,Missouri,Henry,3159.817416016994
1928,New York,Albany,1450.0956901819757
1384,Oklahoma,Washita,1572.0175328070968
33,Alabama,Houston,1724.2920520072546
379,Georgia,Miller,1457.5386034597216
1812,Vermont,Franklin,1268.3547424469448
1827,Virginia,Bedford,2036.1946478872899
1319,Oklahoma,Canadian,1568.722419327587
1072,Nebraska,Madison,1251.2647057153288
745,Michigan,Alcona,1383.2338428003316
1845,Virginia,Essex,1541.3052015097192
152,Arkansas,Woodruff,1372.1787215713098
623,Iowa,Ida,1313.5725208754743
1104,Nebraska,Webster,12406.628813815913
1936,New York,Monroe,1751.3021439489419
1462,Tennessee,Grundy,5208.809008601385
1426,South Carolina,Richland,1250.8534706862
1904,Virginia,Southampton,1479.7404555076032
130,Arkansas,Newton,1270.3898751429977
286,Georgia,Banks,11704.873405930311
1539,Texas,Bee,1580.5605978789993
1740,Texas,Sterling,1314.2965297709593
1375,Oklahoma,Rogers,1361.1488119749101
1222,North Carolina,Yancey,1037.2143833327182
1397,South Carolina,Cherokee,1910.9200630141825
955,Missouri,Johnson,1276.3955186936769
1742,Texas,Sutton,2738.976392168912
1132,North Carolina,Bladen,15948.359861613726
251,Florida,Lee,14319.961342479808
1078,Nebraska,Nuckolls,1265.0390737193206
859,Mississippi,Lafayette,11486.796543876973
633,Iowa,Linn,8969.529021611714
182,Colorado,Huerfano,4615.685395578137
329,Georgia,Echols,1294.7444051655136
1631,Texas,Hemphill,1252.0853647535987
